TRX_ID,OR_ORG_ID,TRX_SOURCE,TRX_TYPE,TRX_NUM,TRX_AMT,TRL_NUM,TRL_TAX_LINE_NUM,TRL_LINE_ID,TRL_TAX_ID,TRL_TYPE,TRL_AMT,TRL_TAX_CODE,TRLT_TAX_CODE,TRL_ITEM_TAX_CAT,TRL_SF_COUNTRY_CODE,TRL_SF_WHSE,TRL_SDF_COUNTRY_CODE,TRX_SDT_COUNTRY_CODE,TRL_BT_COUNTRY_CODE,TRL_ST_COUNTRY_CODE,TRL_FOB_POINT_CODE,SHIP_VIA,== sbx line info =>>,BATCH_ID,LINE_ID,INVOICE_ID,LINE_TAX_ID,LINE_NUMBER,DELIVERY_TERMS,GROSS_AMOUNT,POINT_OF_TITLE_TRANSFER,PRODUCT_CODE,SF_COUNTRY,TAX_CODE,SBXL_ATTR4,SBXL_ATTR5,SBXL_ATTR41,SBXL_ATTR42,SBXL_ATTR43,SBXL_ATTR45,SBXL_ATTR46,SBXL_ATTR47,SBXL_ATTR48,SBXL_ATTR49,== sbx tax outcome =>>,TAX_DIRECTION,ADDRESS_TYPE,ADMIN_ZONE_LEVEL,AUTHORITY_CURRENCY_CODE,AUTHORITY_NAME,AUTHORITY_TYPE,BASIS_PERCENT,CALCULATION_METHOD,EFFECTIVE_ZONE_LEVEL,NATURE_OF_TAX,EU_TRANSACTION,EXEMPT_CERTIFICATE,EXEMPT_REASON,IS_EXEMPT,IS_INTRASTAT_REPORTED,IS_TRIANGULATION,IS_VAT_REPORTED,IS_VIES_REPORTED,JURISDICTION_TEXT,ERP_TAX_CODE,LINE_COMMENT,LOCATION_CODE,OVERRIDE_RATE,RULE_ORDER,TAXABLE_COUNTRY,TAXABLE_COUNTY,TAXABLE_BASIS,AUTHORITY_AMOUNT,EXEMPT_AMOUNT,TAX_AMOUNT,TAX_RATE_CODE,TAX_TYPE,TAX_RATE,ZONE_LEVEL,ZONE_NAME
2138240,153,NL ORDER IMPORT,NLB INVOICE,631051786,296060.8,84,1,30698156,30698804,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14637982,84,1,1,3069815684,,0,FCS,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698156,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138240,153,NL ORDER IMPORT,NLB INVOICE,631051786,296060.8,84,1,30698156,30698804,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14637982,84,1,2,3069815684,,0,FCS,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698156,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138240,153,NL ORDER IMPORT,NLB INVOICE,631051786,296060.8,84,1,30698156,30698804,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14637982,84,1,3,3069815684,,0,FCS,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698156,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,49,1,30698117,30698853,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,49,1,1,3069811749,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698117,175653,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,49,1,30698117,30698853,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,49,1,2,3069811749,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698117,175653,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,49,1,30698117,30698853,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,49,1,3,3069811749,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698117,175653,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,50,1,30698118,30698854,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,50,1,1,3069811850,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698118,627609,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,50,1,30698118,30698854,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,50,1,2,3069811850,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698118,627609,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,50,1,30698118,30698854,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,50,1,3,3069811850,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698118,627609,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,51,1,30698119,30698855,LINE,27,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,51,1,1,3069811951,,27,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698119,1209277,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,27,27,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,51,1,30698119,30698855,LINE,27,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,51,1,2,3069811951,,27,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698119,1209277,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,27,27,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,51,1,30698119,30698855,LINE,27,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,51,1,3,3069811951,,27,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698119,1209277,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,27,27,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,52,1,30698120,30698856,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,52,1,1,3069812052,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698120,591851,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,52,1,30698120,30698856,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,52,1,2,3069812052,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698120,591851,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,52,1,30698120,30698856,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,52,1,3,3069812052,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698120,591851,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,53,1,30698121,30698857,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,53,1,1,3069812153,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698121,7992090,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,53,1,30698121,30698857,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,53,1,2,3069812153,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698121,7992090,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,53,1,30698121,30698857,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,53,1,3,3069812153,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698121,7992090,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,54,1,30698122,30698858,LINE,0,SABRIX,631NLAR_EXGS,SW-TANGIBLE,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,54,1,1,3069812254,,0,FCS,SW-TANGIBLE,NL,SABRIX,B,SYS-HW-BUNDLED,30698122,8773290,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,54,1,30698122,30698858,LINE,0,SABRIX,631NLAR_EXGS,SW-TANGIBLE,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,54,1,2,3069812254,,0,FCS,SW-TANGIBLE,NL,SABRIX,B,SYS-HW-BUNDLED,30698122,8773290,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,54,1,30698122,30698858,LINE,0,SABRIX,631NLAR_EXGS,SW-TANGIBLE,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,54,1,3,3069812254,,0,FCS,SW-TANGIBLE,NL,SABRIX,B,SYS-HW-BUNDLED,30698122,8773290,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,55,1,30698123,30698859,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,55,1,1,3069812355,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698123,683897,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,55,1,30698123,30698859,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,55,1,2,3069812355,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698123,683897,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,55,1,30698123,30698859,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,55,1,3,3069812355,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698123,683897,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,56,1,30698144,30698860,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,56,1,1,3069814456,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698144,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,56,1,30698144,30698860,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,56,1,2,3069814456,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698144,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,56,1,30698144,30698860,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,56,1,3,3069814456,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698144,153376,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,57,1,30698145,30698861,LINE,4108.32,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,57,1,1,3069814557,,4108.32,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698145,716075,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,4108.32,4108.32,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,57,1,30698145,30698861,LINE,4108.32,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,57,1,2,3069814557,,4108.32,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698145,716075,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,4108.32,4108.32,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,57,1,30698145,30698861,LINE,4108.32,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,57,1,3,3069814557,,4108.32,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698145,716075,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,4108.32,4108.32,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,58,1,30698146,30698862,LINE,2419.2,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,58,1,1,3069814658,,2419.2,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698146,672047,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,2419.2,2419.2,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,58,1,30698146,30698862,LINE,2419.2,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,58,1,2,3069814658,,2419.2,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698146,672047,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,2419.2,2419.2,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,58,1,30698146,30698862,LINE,2419.2,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,58,1,3,3069814658,,2419.2,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698146,672047,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,BT,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,2419.2,2419.2,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,59,1,30698147,30698863,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,59,1,1,3069814759,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698147,218272,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,"EUSG6: Nultarief van toepassing art. 9, lid 2, b) Wet OBTabel II, onderdeel a, post 2",NLVAT,ORACLE[NLVAT],,,5000,NL,,0,0,0,0,ZR,ZE,0,Country,NETHERLANDS
2138241,153,NL ORDER IMPORT,NLB INVOICE,631051787,107841.88,59,1,30698147,30698863,LINE,0,SABRIX,631NLAR_EXGS,SYS-HW,NL,NetApp EMEA 3PL - EMA,NL,AE,AE,AE,FCA SCHIPHOL-ZUID,KN AMS,== sbx line info =>>,14638066,59,1,2,3069814759,,0,FCS,SYS-HW,NL,SABRIX,B,SYS-HW-BUNDLED,30698147,218272,,Aptec Gulf Ltd.,86468,,,,== sbx tax outcome =>>,O,ST,Country,USD,No VAT,VAT,,1,Country,P,N,,,,,,,,GCSNT1: This jurisdiction does not have a transaction tax.,XVAT,ORACLE[XVAT],,,10000,AE,,0,0,0,0,NV,NL,0,Country,UNITED ARAB EMIRATES
